TARGET_ID,PROVABGS_LOGMSTAR_BF,FLUX_G_DERED,FLUX_R_DERED,FLUX_Z_DERED,FLUX_W1_DERED,FLUX_W2_DERED,Z
39633433323900297,11.931699752807617,7.002295,18.802727,34.94018,136.66208,96.31647,0.47919833201287443
39633433328094796,10.688836097717285,4.413421,9.280212,14.667233,16.833038,15.352859,0.3286883067788031
39633425241473567,11.44288158416748,3.8243423,19.675642,45.188255,64.87473,45.277943,0.3950666869941318
39633433328095421,11.789095878601074,9.199223,45.54259,116.22317,184.54286,120.252,0.3310848737714145
39633425241473170,10.907636642456055,3.426174,13.949343,29.546764,37.276817,25.373735,0.2996093745530879
39633435991474577,11.372811317443848,11.530638,27.860357,50.60834,59.066498,49.73377,0.29117026302174503
39633433353260493,10.447959899902344,37.09265,83.29779,141.264,114.191986,65.45039,0.09172329414017001
39633428001326243,9.816678047180176,38.72179,57.33067,72.61237,40.883675,26.494287,0.07710615922914148
39633433344871478,11.285536766052246,4.5876417,13.252011,24.60611,31.432863,23.263876,0.3649456770972183
39633435995669820,12.129693031311035,2.9390218,8.876233,17.945402,31.550932,22.787636,0.40123546946530897
39633435991478236,10.82433032989502,12.381631,25.926249,40.721382,48.46485,49.936893,0.26313901887708174
39633435991478048,11.782106399536133,3.123188,11.25261,25.935364,71.0766,46.278137,0.5201531972715373
39633433353260854,10.792380332946777,3.2558217,9.306745,18.933622,25.81527,19.741589,0.3127074545509367
39633425237282813,11.405137062072754,12.069859,39.782303,81.57285,49.381443,37.249878,0.3009284975168824
39633414147539218,10.436731338500977,5.426611,11.101399,17.07778,17.614534,14.490011,0.2982593721922059
39633425249864533,10.614506721496582,8.096246,23.08884,46.898327,72.49909,60.019352,0.17177192554099122
39633411320579639,11.54265022277832,5.088567,18.991024,39.71563,68.06768,59.725025,0.3903432014116477
39633411320579638,11.624028205871582,8.882161,37.858326,81.412865,131.28665,92.34222,0.39001480145962825
39633405570189778,10.721648216247559,8.835325,19.47337,32.92083,33.41445,25.765081,0.23621451073123234
39633414160126153,10.81623649597168,52.8803,128.9099,270.2899,292.53302,196.43861,0.0971727564196145
39633411341553696,10.652812004089355,3.6313343,12.7082405,24.51121,18.267963,3.7332988,0.27019161443579714
39633416982889377,11.078292846679688,42.89107,118.78229,230.96294,216.535,148.2022,0.1415693716069902
39633416982889395,10.648597717285156,19.270355,51.753685,95.0554,87.54448,55.12216,0.1423046220404981
39633416978697833,9.281045913696289,6.512925,9.334234,11.743949,7.8686666,5.0512695,0.14479112648022327
39633416978697494,11.370787620544434,17.473858,60.09192,125.88739,141.64232,96.2797,0.23874000794100506
39633405574383268,9.526739120483398,8.209821,14.152634,21.658503,17.542257,11.098127,0.09087779130995444
39633414181095589,11.655529975891113,3.8122728,8.985663,16.069784,18.779766,15.512508,0.33337832455427835
