TARGET_ID,PROVABGS_LOGMSTAR_BF,FLUX_G_DERED,FLUX_R_DERED,FLUX_Z_DERED,FLUX_W1_DERED,FLUX_W2_DERED,Z
39632981869987300,10.294666290283203,11.719664,21.268877,36.2389,47.91028,35.018795,0.1400543195183302
39632981869988787,10.372702598571777,7.282884,16.785393,29.327421,27.944933,19.52643,0.1914408128671737
39632961921878559,11.845882415771484,4.687256,13.913971,26.716478,44.734592,25.75651,0.44349453257275817
39632971929488490,11.417603492736816,3.585943,12.755898,26.13281,48.040752,34.952507,0.44696953840361386
39632991747574074,10.944110870361328,7.377838,25.71276,50.14964,54.855732,34.028217,0.24944364357162013
39632951855551209,10.316624641418457,10.266303,17.823399,26.842358,22.873037,17.41159,0.20017400880918634
39632991743382095,10.910614967346191,35.67435,92.683235,172.31517,148.9427,98.10148,0.14117456224361044
39632986815072588,10.228414535522461,12.476309,20.60232,27.013727,19.978184,15.573352,0.2189532635151184
39632991743382408,10.40693473815918,12.844747,32.85188,60.050068,47.54376,24.659403,0.1438679449278444
39632981869988148,10.457012176513672,14.859257,28.412842,47.55348,44.79828,28.418419,0.12966428381414896
39632986810878936,11.157672882080078,49.276867,134.63326,262.52823,256.99304,181.32729,0.14390860951556528
39632951855550346,9.973665237426758,49.25808,102.6302,175.41483,136.65549,85.447784,0.05631691692693657
39632961921877233,10.906973838806152,147.38943,317.68286,559.5565,478.00668,312.80188,0.0843204557668452
39632971929487617,10.612349510192871,8.42288,23.839233,44.436325,38.901745,27.161581,0.18997633629304425
39632976903934711,10.80185317993164,4.7648606,10.482767,16.72799,18.407866,16.576696,0.3609323964180375
39633001553858930,10.131936073303223,9.326678,15.817729,19.732725,15.147211,6.1375966,0.2696830127621963
39633001553858903,10.545228958129883,39.528507,95.92557,194.93948,219.52461,150.63539,0.08836280321224187
39632966934069801,11.630724906921387,6.457364,15.820511,26.90823,29.398186,21.084917,0.366758985989456
39632966934070230,10.790060043334961,10.831463,22.5079,36.613567,37.996944,36.21217,0.2526801067369721
39633001553858128,11.102683067321777,9.496369,24.711668,44.682533,59.375534,46.37156,0.27700436675103185
39632976908125188,11.374993324279785,12.121805,49.340042,104.73263,132.34178,92.77703,0.25815084199936816
39632966934070703,10.9028902053833,6.3271613,18.505653,37.440586,43.6683,34.86502,0.2590538465814338
39633001553859141,11.486871719360352,3.5230148,20.339993,49.254097,107.96465,66.89229,0.41088756413432603
39632956867742514,10.733784675598145,15.922051,37.240612,79.1382,142.98555,107.030846,0.1366188373715694
39632966929876822,10.202954292297363,4.1046705,8.939325,13.6661415,12.147342,9.484238,0.2516873059854042
39632966929876854,11.127669334411621,1.8432515,9.308958,21.61535,36.3281,22.357325,0.4403313002830046
39632966929876850,10.797781944274902,11.775274,34.514633,70.339005,76.904564,49.867386,0.18046133241002857
39632966900519768,10.275040626525879,10.299821,18.317587,28.25927,21.294756,14.534492,0.18752642218199933
39632966904709461,10.519158363342285,22.456125,36.94818,52.101696,40.47439,32.424156,0.18664515372515417
39632971921098949,10.724532127380371,3.6412022,14.194027,27.99161,33.52494,26.36908,0.28878173892522485
39632966900519551,10.615767478942871,7.487087,22.250088,44.169018,40.892017,27.335539,0.1865144134427583
39632971925292479,11.150198936462402,8.522631,31.465734,64.47537,70.888214,47.04024,0.25313348879877035
39632971891736728,9.489648818969727,8.435224,11.588825,14.612249,9.102777,6.0001063,0.13502130955168243
39632966904709256,10.894563674926758,4.0972123,10.347255,18.265842,29.416624,20.718983,0.5007905389139599
39632961913490085,11.80184555053711,3.2879837,7.8337445,14.960253,20.592817,17.483747,0.4128165375225533
39632956871934362,10.766094207763672,4.116459,14.891563,31.072859,34.29038,21.162588,0.25291934916036535
39632971921098918,9.472206115722656,5.032985,8.472107,9.866985,6.763265,2.140276,0.197111264783031
39632966921489758,10.860041618347168,5.3519435,18.017368,38.849873,41.705368,26.968695,0.25332042426877194
39632966892129649,9.665878295898438,13.956072,19.386711,25.737865,14.428303,7.3995466,0.12178963025654295
39632961913489125,10.571529388427734,7.581701,14.59551,22.397022,18.128134,16.926102,0.2546922245654784
39632956867744122,9.649206161499023,18.508728,30.615873,45.479748,35.626236,22.83016,0.08535519937733162
39632956871935197,11.577553749084473,10.697405,25.839138,52.802193,100.86043,97.64459,0.29254617321436976
39632961884130061,9.683601379394531,7.1701307,12.150499,8.790221,8.054963,7.103874,0.22011142439877346
39632946784636418,10.595780372619629,41.97789,94.752686,185.57066,190.80582,111.66668,0.08539414975015666
39632956867742848,10.597513198852539,10.589214,21.065767,31.356453,30.085924,25.47018,0.26578654808248187
39632951830381628,9.713775634765625,5.85369,10.024198,14.581856,19.68084,20.387398,0.2125718436308185
39632956871935832,10.992035865783691,2.671261,12.137713,25.038273,45.14704,25.300753,0.3387932291146621
39632946784634742,9.288043022155762,7.0577025,11.0425415,15.2737055,9.2538,3.7390027,0.0989125493312056
39632991709825777,10.612869262695312,7.398948,13.364174,19.7771,18.945461,18.702818,0.26107979466393
39632951830382657,10.548318862915039,61.338913,104.69474,164.3035,122.21297,79.456856,0.0986769852393442
39632971900128190,9.587751388549805,4.904072,8.628438,10.154406,5.583726,4.9711294,0.255086171125232
39632956867742566,10.373992919921875,14.023623,25.932322,42.256145,34.21517,22.508638,0.15272225675554635
39632941722108789,11.556258201599121,115.86107,330.44156,607.8501,673.7881,450.92056,0.16044764005570217
39632946784636349,11.182186126708984,2.8567424,8.415698,17.65131,32.549816,23.119772,0.3432405059235197
39632951847161420,10.01882553100586,526.24396,871.48157,1220.2115,819.5576,493.14594,0.03160284482913193
39632981853211644,10.620674133300781,23.563007,43.359295,63.969093,51.51943,37.920174,0.20154565583195555
39632981853211821,10.398285865783691,6.249347,13.8872595,24.325653,32.10501,23.355368,0.22023765946460372
39632946784635974,10.014057159423828,3.7619221,9.21773,16.490286,14.122699,7.8564234,0.1597794628259995
39632941717916761,9.814035415649414,5.788439,9.746654,13.251995,11.605442,3.6414654,0.17048792298713225
39632946784635961,10.690813064575195,33.11117,79.31629,138.00314,118.066284,75.9497,0.14114313973719558
39632966896324899,11.619163513183594,8.340894,40.91205,92.3658,149.97195,100.85598,0.36014691754845074
39632941717916716,10.914886474609375,14.660617,43.49001,97.626495,92.28855,60.752224,0.16945148111385866
39632951834577379,9.660402297973633,26.78643,37.63005,46.924793,26.421585,15.691648,0.09601327391996893
39632941717916709,10.764187812805176,163.66696,310.02322,502.35663,403.1171,251.12086,0.08286691151593849
39632991722408592,11.009573936462402,60.619263,153.34499,287.9443,254.02733,166.573,0.12290347205720158
39632961896711492,10.683911323547363,3.8272617,12.691111,23.829014,25.312838,15.083292,0.27921367773034295
39632966904709533,10.430628776550293,7.239407,13.020918,18.700407,14.560978,10.05382,0.2582873765402631
39632956871936719,9.619202613830566,6.6351957,10.437981,13.59756,12.631114,14.492825,0.15253321489912477
39632951834579075,11.26099681854248,5.4389405,12.814003,25.360989,26.832869,19.953976,0.3208583192179247
