TARGET_ID,PROVABGS_LOGMSTAR_BF,FLUX_G_DERED,FLUX_R_DERED,FLUX_Z_DERED,FLUX_W1_DERED,FLUX_W2_DERED,Z
39633342953423001,9.61701774597168,20.182001,31.419056,38.84243,23.559252,16.062973,0.06349725157871755
39633319024919328,10.85502815246582,8.525661,19.75391,34.61032,38.815964,30.25906,0.2569380917678827
39633329418406204,10.229133605957031,24.498913,40.431885,54.037197,35.599056,26.83906,0.1441068184401304
39633342945035854,10.20875358581543,4.550871,13.103901,24.383638,20.62289,13.715567,0.172368337316078
39633301257848229,9.471039772033691,5.1096787,7.717677,9.943856,8.198559,3.9477475,0.14774657522437765
39633342949230815,8.852983474731445,8.468655,11.876951,12.050386,9.797334,3.2685635,0.06904742500855372
39633339606371854,11.108559608459473,7.627347,30.628454,62.620758,72.920006,50.037712,0.25410255866307635
39633339610562650,9.826410293579102,8.482065,12.967054,14.806033,10.472782,7.5058756,0.20804719792305404
39633342949231436,10.290475845336914,25.607481,46.67355,68.77096,51.05767,30.968397,0.13476972251388197
39633339606369369,12.33709716796875,5.0713077,18.706001,42.070522,90.23829,59.136585,0.4279993903987876
39633329418404834,10.177351951599121,20.68191,50.009373,87.849724,66.22799,38.875988,0.09021592003395566
39633308434303856,9.839654922485352,9.8572855,22.091413,36.520836,22.189877,14.0194645,0.09965463565889912
39633319024918698,12.001832008361816,8.305082,18.74479,36.620213,52.718002,52.192493,0.3433230479653539
39633308434303971,9.3145170211792,20.69606,33.07797,42.705772,23.7799,10.530629,0.049973342291994606
39633339602177939,9.549338340759277,8.239211,12.51612,16.57959,10.801996,7.997654,0.11008611709901606
39633342949230967,9.645918846130371,36.35416,80.57677,137.34521,96.73447,54.548393,0.054818608746325534
39633342953423024,11.765145301818848,3.348203,11.029488,25.802343,48.308716,40.921837,0.33487333266879266
39633336234150142,9.954370498657227,171.21127,320.05115,488.1266,335.2185,205.55042,0.030657253009919873
39633336234148604,11.522067070007324,3.1838655,18.55153,47.975143,86.42008,54.552902,0.40855822357692023
39633336229956793,11.230660438537598,3.6136303,16.422688,37.123524,52.269547,36.04759,0.3314307452243117
39633336229956222,10.282370567321777,35.409832,61.14618,90.94206,65.79404,43.605335,0.1096669589953353
39633332836763776,10.09544563293457,15.362008,35.46273,62.253124,45.659218,26.820204,0.1041589544456195
39633336229955988,11.036836624145508,7.005731,14.934661,23.902975,24.99556,20.929678,0.28281401066391965
39633325974880780,10.574895858764648,21.293522,40.631733,61.014156,49.376747,39.00421,0.1866337322002719
39633325970689622,10.986578941345215,3.1758997,8.412353,16.104235,18.676004,13.758318,0.30081250091570483
39633332836761752,10.489893913269043,3.9286566,9.649127,17.148453,21.718416,15.952713,0.26942601564505386
39633332836762222,11.037980079650879,3.1117828,8.142774,15.460433,19.15475,15.128226,0.3312723004875175
39633325974881735,11.203962326049805,21.807629,56.042076,101.39497,116.98594,101.78868,0.2527601500899206
39633332836766217,10.94555950164795,6.410623,18.896414,39.606853,79.87682,71.521706,0.2442952962440681
39633332799015717,10.437578201293945,8.440637,19.221046,33.622837,30.499413,20.809172,0.1840621920595167
39633329368075489,10.716617584228516,5.9927373,17.755693,36.958942,51.005455,34.404522,0.2126496582352266
39633301245265850,10.512694358825684,8.439871,15.884265,22.917034,20.590387,16.686739,0.2489713703622899
39633304827199957,10.76126766204834,9.374659,28.752478,53.92106,51.032566,32.60825,0.20508913730618683
39633325941329823,10.804645538330078,3.2106743,12.553814,26.476492,33.408894,22.744186,0.3111774171504583
39633336204788644,11.338096618652344,4.0564594,20.97927,47.087048,79.20415,54.632236,0.3861788551074037
39633308400747093,10.583106994628906,66.278175,80.420944,91.69208,105.48803,162.35954,0.14488286540769232
39633304827199950,10.235453605651855,2.9899364,8.450346,15.108278,13.16554,8.106637,0.20532635623918755
39633304827199958,11.338117599487305,4.900174,16.315187,33.10878,54.93965,33.280598,0.3870986088546454
39633325932939983,12.015799522399902,25.340261,34.91558,37.772957,22.47599,8.847476,0.41348959734770313
39633329376463336,10.564900398254395,3.1730397,10.233387,19.803663,30.456293,24.460905,0.24922797248085954
39633325941329667,9.928009033203125,10.503822,18.966671,27.781446,18.994621,12.909618,0.1774725196287078
39633325941329853,11.421280860900879,9.858317,42.92492,91.93789,131.23178,87.33269,0.31041686967529825
39633325924549384,10.644261360168457,3.0679572,10.829941,22.128729,23.036556,15.743318,0.25928729998747124
39633304827200056,10.84383773803711,6.753867,16.526293,30.870203,43.694912,34.382023,0.24714143353236756
39633322493609593,11.754582405090332,5.4227815,30.45826,78.2686,151.64694,95.16128,0.44719821137088694
39633308413331645,10.465949058532715,4.8378577,11.439259,20.547325,25.353659,21.061928,0.23007839116843798
39633322464249424,11.119064331054688,198.36803,492.72952,922.6827,913.2622,567.54877,0.1084866643534799
39633308413331601,10.531417846679688,10.41688,21.56213,33.95933,34.57605,32.0248,0.23123685717413414
39633325945520388,10.980134963989258,3.710172,16.995756,35.95684,48.142387,33.363297,0.43347911268954703
39633325941329880,11.206099510192871,5.813222,22.616844,52.70065,77.327385,50.27665,0.311163093029396
39633304827199922,9.723639488220215,48.30412,72.04282,86.55382,59.01676,32.90463,0.06324829374208582
39633308413331537,10.52408504486084,30.229334,58.22637,90.338974,76.56555,52.8249,0.13800195068428153
39633304827200045,10.675680160522461,4.7163277,10.454032,15.453013,16.62351,12.6234255,0.387185919509443
39633308413331713,10.963927268981934,14.591074,41.769207,80.27137,80.40646,58.06614,0.21133468439202796
39633325962298290,9.578862190246582,81.18482,134.6994,175.76773,124.780106,85.05444,0.03679100359417098
39633329372269640,11.506094932556152,16.021135,62.68525,122.11643,152.34636,100.51624,0.29908810207609116
39633304827200240,10.80459976196289,6.0533056,16.43324,31.008087,39.372665,31.375042,0.2580615002860959
39633311953322795,10.318816184997559,4.7794223,9.820823,16.12128,14.626413,11.20062,0.21298889162527515
39633329372269518,9.79468822479248,6.8046494,12.083693,17.773817,13.795628,8.745897,0.1452014173416488
39633304835588189,10.37286376953125,4.114608,8.384915,12.466925,12.132754,9.296976,0.26959764791409935
39633325928745493,10.52727222442627,3.3452258,8.5309105,14.56113,16.236193,11.717025,0.29663617346737686
39633325941329989,10.033367156982422,24.350092,38.660374,55.99039,43.721375,27.949074,0.10719916645759711
39633325941329679,10.791047096252441,2.4980612,7.8786635,16.405426,23.25833,15.978357,0.3155606424702703
39633304827199806,9.220763206481934,5.859433,8.725601,10.679014,7.8296456,5.2278204,0.14661862268489195
