TARGET_ID,PROVABGS_LOGMSTAR_BF,FLUX_G_DERED,FLUX_R_DERED,FLUX_Z_DERED,FLUX_W1_DERED,FLUX_W2_DERED,Z
39633463543857774,9.875560760498047,7.1603546,12.39984,17.972454,13.88617,8.667135,0.1605550436464973
39633463543858353,10.62212085723877,9.246989,16.88979,23.865585,19.12241,17.116964,0.2516304511578196
39633448888962649,10.628657341003418,8.439968,23.643454,42.59494,39.445805,28.051243,0.1989660376206091
39633448888961915,10.691798210144043,8.001666,18.607481,34.038208,47.766014,36.78749,0.19768517137439695
39633463543857524,10.929143905639648,8.562438,19.18153,35.030228,40.177784,32.92151,0.21970955929758446
39633461165689523,10.161908149719238,7.321012,11.932609,15.440019,14.422959,13.238611,0.2479390519850491
39633438621305954,10.879862785339355,5.980372,21.062887,43.442993,50.174095,34.550175,0.24922643357994315
39633451397154316,11.203409194946289,14.088661,50.173706,99.6068,101.91198,72.233215,0.22957491707304184
39633451397154754,11.34984302520752,26.76234,86.42249,178.66641,183.37553,128.9436,0.19671140070850998
39633451397155038,10.764690399169922,6.70922,21.372343,42.693607,41.775017,27.610418,0.22978413346605442
39633458762353134,10.082921028137207,9.548957,15.893793,20.327372,13.90976,10.431133,0.22870847596162677
39633453875990948,11.448477745056152,6.22485,28.97329,65.49105,101.05581,67.19364,0.3541573968952678
39633463543857232,10.28801155090332,8.64346,15.892989,24.614624,22.170227,18.140028,0.15224296758824074
39633461119551791,10.425381660461426,49.35336,81.24553,120.20622,102.13701,69.048225,0.11748232909390223
39633461161496449,10.46679401397705,3.857504,9.979314,21.487587,42.565125,36.246677,0.20753096510893196
39633456317073317,10.136469841003418,15.576027,29.11288,47.291298,43.801243,29.169003,0.12841013555958247
39633458732992796,10.251235008239746,3.235957,12.445439,24.16514,28.227177,19.046635,0.26425432394522613
39633441200801069,11.309856414794922,9.363273,36.49042,76.50608,106.9993,84.52717,0.27879123628650115
39633451367796802,11.346165657043457,3.465013,12.173232,31.136866,68.76664,58.9786,0.3252302832227294
39633446355599961,10.784992218017578,3.1198192,8.002099,15.463689,21.279396,17.549746,0.30990643075928537
39633458732992973,9.758159637451172,12.507316,17.136736,21.115522,17.377365,13.4778,0.16778942126987217
39633448859600082,11.166281700134277,6.7743545,17.235668,30.211887,29.888754,23.190014,0.33173321588791715
39633456287711873,10.176396369934082,14.110129,29.812408,50.427876,45.509556,29.618782,0.11532738611943738
39633456287711990,11.021346092224121,4.470699,11.286451,19.285227,24.003864,20.200235,0.3904784241608786
39633468207926975,10.399334907531738,4.5578985,12.788988,23.995438,21.42429,14.523152,0.20009425775470185
39633451384572360,10.928174018859863,20.409412,52.507133,98.39593,94.042305,67.17227,0.18252370428384895
39633443797076980,9.634708404541016,5.804407,9.163843,11.839178,7.9410763,4.4723454,0.15447287495965162
39633446326242309,10.76932144165039,4.1377983,12.221688,24.568014,34.965473,27.425184,0.281507737739201
39633443788688381,11.697051048278809,3.0342653,9.208808,20.522987,42.392384,34.35419,0.3862358725272915
39633448859600286,11.805342674255371,6.5118937,22.302824,48.18517,83.89024,59.589207,0.4522364690674907
39633451384573836,10.566547393798828,5.326636,11.307561,18.99376,20.530827,18.365448,0.2904458654290288
39633446330433873,10.588183403015137,10.484595,27.816067,49.837864,42.26008,32.46077,0.1691446273052987
39633458745576164,9.945158004760742,4.81078,9.2721,13.639997,11.450054,7.788985,0.19662117390054934
39633443780296926,9.57386589050293,27.91847,39.55443,47.067635,18.898005,6.306192,0.08515642203731591
39633443780297552,10.193459510803223,22.02069,52.911022,93.45288,72.20879,43.896774,0.08816821359498911
39633456317072670,9.287099838256836,13.369479,19.296282,25.18706,23.458479,20.680246,0.06799654815201488
39633453842433297,9.895535469055176,3.588588,9.383142,16.706148,7.2007008,3.411032,0.14816615007016376
39633448855405292,10.85897159576416,3.2433136,12.451122,26.201035,35.596016,24.461191,0.29395227582704875
39633448884766694,10.932977676391602,6.6524577,18.466627,36.57283,49.29864,39.13506,0.2641666069919306
