TARGET_ID,PROVABGS_LOGMSTAR_BF,FLUX_G_DERED,FLUX_R_DERED,FLUX_Z_DERED,FLUX_W1_DERED,FLUX_W2_DERED,Z
39633166880737301,11.300102233886719,5.563864,25.518145,54.496037,81.650986,52.183796,0.34191018623276764
39633166855572110,10.721808433532715,3.9448783,8.502167,12.337578,12.8446,8.382477,0.3749767126339204
39633171146343696,9.393211364746094,57.31112,86.57094,94.8418,56.35826,37.493435,0.037655658137851336
39633166872347192,10.75538444519043,7.7300577,23.927929,45.62617,39.520874,25.223503,0.2094862742983934
39633166855571966,9.70518970489502,4.9238687,8.673494,13.402958,10.657603,4.082032,0.14266972930869634
39633171142148911,10.99593448638916,14.564434,35.21325,60.03559,57.84378,47.18352,0.2379994398873003
39633162556410971,10.988152503967285,27.577343,77.60763,146.08061,134.9859,90.18966,0.16913520750003136
39633162585769276,11.758465766906738,4.0111623,9.7642355,18.740843,63.704914,62.63865,0.516614381688441
39633166859767276,9.41405200958252,45.934116,73.51095,89.43289,61.676437,33.158405,0.03710666624464882
39633158286608468,10.203449249267578,3.705508,8.6559515,12.517712,15.182407,11.970134,0.2426858367077601
39633153916143993,10.909601211547852,5.3873143,19.57175,39.547832,41.53076,27.75024,0.2686984737020066
39633158286608211,9.941046714782715,33.730827,60.057766,91.31506,90.476326,62.515965,0.07117806375157003
39633145200381446,10.663589477539062,3.082942,11.572002,22.247168,24.058483,16.322886,0.2682809543330562
39633153937116851,10.01819896697998,20.359352,32.7242,47.529076,32.440025,20.425709,0.10110020001252071
39633153941308692,11.391373634338379,7.15216,11.292517,19.809744,59.955494,53.166077,0.5205094020780632
39633132005100183,11.379652976989746,1.9947051,8.252842,22.160168,51.33002,32.051846,0.5430054801541048
39633149575037952,9.679116249084473,8.193782,12.590805,16.03968,9.725875,6.78261,0.1457872795977459
39633123117370780,11.317500114440918,3.2292612,9.166479,18.79232,34.032482,21.107002,0.555073402143293
39633136430088295,11.766983985900879,1.9313505,8.562707,21.806768,55.555794,34.6961,0.48127309933212103
39633145242322412,10.66646671295166,4.6830773,16.396769,31.088976,34.13641,22.078014,0.2363931646843634
39633127584304553,11.056853294372559,4.6626244,16.539286,42.75229,91.048256,71.26797,0.2431619986512883
39633145233936086,10.239920616149902,9.4348545,18.209238,29.317772,26.768877,18.850113,0.1821734073884956
39633149612786358,11.248491287231445,3.3659892,17.728245,40.90141,71.53751,46.134304,0.4367716973809872
39633127592690836,9.530763626098633,11.525763,18.593872,25.213638,15.290589,9.967566,0.10034332563879282
39633118654629100,9.82468032836914,5.083141,10.094807,16.288958,13.288997,8.892262,0.14327078124240494
39633145242322291,10.842442512512207,8.036296,26.189266,51.305428,49.01338,32.38799,0.21832302721156277
39633132017682488,10.312618255615234,8.965779,23.874474,44.697018,35.48024,25.31038,0.1410217343539348
39633153941310863,11.124465942382812,3.2483892,9.532958,16.927074,30.085667,22.104067,0.4414825953590718
39633149612786136,10.018884658813477,4.240853,8.062237,10.69003,10.060434,8.518037,0.29014059581947466
39633123121563425,11.60344123840332,3.1161911,10.985373,24.714844,42.53458,33.97896,0.38990970869829666
39633153928726509,10.62565803527832,6.2763844,20.340343,40.949055,41.33196,28.218426,0.20069591076038307
39633118667214436,10.686196327209473,3.8842945,10.807744,19.847582,19.821058,13.517633,0.29609159125543555
39633153928726717,10.73985767364502,5.057038,17.203487,33.236153,35.754063,23.468966,0.24126813966166907
39633145242322690,11.085719108581543,4.6025896,15.485459,33.448185,47.662674,35.360394,0.32255223154601537
39633118654629131,10.29760456085205,3.1214476,10.297432,20.491152,19.782677,14.995742,0.22748891448251296
39633136463645871,11.268044471740723,30.329998,95.65701,183.71791,182.86502,125.42499,0.1956581228915041
39633145242322327,11.050497055053711,7.346113,24.712357,49.020996,52.834343,35.964622,0.2378065681020788
39633149612786662,11.007473945617676,5.992567,16.296768,24.93046,32.924294,24.922382,0.4849823034163561
39633136451063451,10.849308967590332,8.932184,25.083242,46.0223,48.30112,32.34745,0.23723771101946434
39633145221350587,11.414528846740723,6.583114,20.501335,41.948906,62.188503,37.41194,0.30742674265557096
39633123121565080,10.535778999328613,14.933062,39.45654,73.47055,61.51364,40.07118,0.1414049498135751
39633153941308517,10.482415199279785,28.823397,71.677765,133.3226,98.49576,61.87647,0.11913958637324591
39633153941308533,11.350544929504395,4.9256573,10.254925,14.948578,13.873278,9.774996,0.3737124603698478
39633145221350251,11.304268836975098,30.677639,82.97033,156.38326,89.33264,51.24491,0.21431758562661385
39633158253054670,9.80477237701416,14.428393,32.083645,55.247185,38.6167,22.041815,0.07489627578160203
39633158253054997,10.389493942260742,7.695101,15.295865,25.835123,27.861319,22.281515,0.1934491639232076
39633158253055211,9.508748054504395,27.576292,37.911423,45.32544,26.987991,17.981323,0.07820985661386227
39633123146730373,11.134597778320312,1.7093878,8.403118,21.695442,51.021893,30.346285,0.4358533368189292
39633127592690895,11.023367881774902,99.2492,252.92389,482.41632,408.5491,251.09235,0.10152880541061875
39633123146730262,11.288751602172852,6.310345,17.237963,31.479822,45.51096,35.855423,0.3746130520190335
39633127601078830,10.830350875854492,2.6303623,11.947315,23.919867,39.422935,27.726027,0.40334229152778345
39633162577381158,10.87316608428955,5.038838,12.849736,23.57445,26.587479,23.035461,0.26088685574706866
