TARGET_ID,PROVABGS_LOGMSTAR_BF,FLUX_G_DERED,FLUX_R_DERED,FLUX_Z_DERED,FLUX_W1_DERED,FLUX_W2_DERED,Z
39633158349521968,10.550050735473633,16.887747,41.510586,63.327885,55.757435,38.309402,0.23160384029837872
39633154021001856,10.084747314453125,11.090238,18.872293,28.213024,19.34774,12.202656,0.1591213546723357
39633158345329262,10.565390586853027,5.454326,16.291952,31.710087,30.651161,22.44248,0.19612428179848093
39633162652877004,10.14040756225586,6.0021324,11.907035,16.295618,14.477797,7.0149293,0.2579563334182592
39633154025193630,10.639244079589844,18.819334,50.587196,94.15335,80.90439,53.818623,0.13912841670224635
39633136530752182,11.53032398223877,80.24667,209.69815,405.85956,361.61475,269.27374,0.17465974302142961
39633140930579050,10.463990211486816,9.298874,21.740126,36.321224,33.398006,24.574389,0.1821928071421637
39633162652877345,11.206681251525879,9.589534,36.800247,74.81996,83.730804,57.358746,0.2578836651201449
39633166931070907,9.761465072631836,37.09463,44.334503,54.45991,49.600594,37.213165,0.0798914283296944
39633158345328420,12.290578842163086,6.5490413,16.173851,28.231295,32.868534,25.004688,0.3680701022972356
39633166931069820,10.469857215881348,42.48272,80.53355,119.34355,87.416695,57.851162,0.13378492141692278
39633149679898574,11.16496753692627,13.500212,42.223164,90.06743,129.71811,98.60511,0.22875703253635993
39633162652879884,11.9822998046875,4.42967,11.196948,19.195793,25.391218,21.344934,0.3867838791767295
39633145313626686,10.984183311462402,2.8448036,12.479117,27.883854,38.337685,23.853308,0.3241996481075671
39633140905414417,10.788009643554688,8.318249,21.076338,38.40436,40.97124,29.481195,0.24426969336089646
39633140909607762,11.033839225769043,3.0695865,11.454527,25.281504,45.229458,33.092087,0.36593649711416854
39633132084791255,11.016053199768066,10.261211,30.374146,57.377766,64.79748,40.966385,0.2528498246812661
39633132063818854,9.862977027893066,4.918334,8.605266,10.654105,7.799092,4.0291753,0.2074213294777425
39633149633757943,10.637345314025879,7.2829995,18.721573,35.146755,43.323772,37.695755,0.21776436356817835
39633149633758044,9.943922996520996,11.222343,21.059538,33.068558,24.81742,16.217827,0.1238811688022134
39633149633758063,10.680106163024902,8.996783,20.383305,34.911102,37.558792,29.867945,0.2356671484823679
39633132084791488,10.89115047454834,3.855414,10.874309,22.885645,38.13946,34.97544,0.2978372125191634
39633149663117613,10.97157096862793,6.32557,16.804161,33.175762,47.536297,45.00492,0.2722215598250176
39633132101568446,10.302470207214355,9.541908,16.830542,22.390108,28.470991,32.120926,0.2312976882908247
39633132105761493,11.986448287963867,2.9193854,9.447539,20.800179,41.568417,25.46639,0.43397014350171925
39633132105763446,10.827033042907715,47.10189,117.68627,233.20943,234.13129,143.84096,0.10860784966990203
39633132105763541,11.229853630065918,2.1846604,7.678722,18.018223,38.41248,29.197302,0.34235130461284624
39633123197062858,9.498368263244629,7.710322,11.955874,15.82144,11.553162,9.022013,0.12006177626602875
39633132084791778,11.344825744628906,29.839308,96.29269,180.13454,169.47128,118.87071,0.2193728630502641
39633149675702234,10.585559844970703,11.9557705,33.789757,65.40368,59.981853,38.70157,0.16534775731008391
39633149667314870,11.252670288085938,4.465511,20.541424,46.270214,65.95187,41.416042,0.3321552926919974
